1645481370.947735071,day,snow,unpaved,stable,,
1645481370.980408907,day,snow,unpaved,stable,,
1645481371.014298916,day,snow,unpaved,stable,,
1645481371.047142982,day,snow,unpaved,stable,,
1645481371.080915928,day,snow,unpaved,stable,,
1645481371.113698006,day,snow,unpaved,stable,,
1645481371.147686958,day,snow,unpaved,stable,,
1645481371.180392027,day,snow,unpaved,stable,,
1645481371.214334965,day,snow,unpaved,stable,,
1645481371.247184038,day,snow,unpaved,stable,,
1645481371.281004906,day,snow,unpaved,stable,,
1645481371.313843966,day,snow,unpaved,stable,,
1645481371.347666025,day,snow,unpaved,stable,,
1645481371.380513906,day,snow,unpaved,stable,,
1645481371.414381027,day,snow,unpaved,stable,,
1645481371.447220087,day,snow,unpaved,stable,,
1645481371.481108904,day,snow,unpaved,stable,,
1645481371.513885975,day,snow,unpaved,stable,,
1645481371.547821999,day,snow,unpaved,stable,,
1645481371.580449104,day,snow,unpaved,stable,,
1645481371.614412069,day,snow,unpaved,stable,,
1645481371.647161007,day,snow,unpaved,stable,,
1645481371.681009054,day,snow,unpaved,stable,,
1645481371.713793993,day,snow,unpaved,stable,,
1645481371.747772932,day,snow,unpaved,stable,,
1645481371.780534983,day,snow,unpaved,stable,,
1645481371.814393997,day,snow,unpaved,stable,,
1645481371.847117901,day,snow,unpaved,stable,,
1645481371.881047010,day,snow,unpaved,stable,,
1645481371.913805008,day,snow,unpaved,stable,,
1645481371.947782040,day,snow,unpaved,stable,,
1645481371.980489969,day,snow,unpaved,stable,,
1645481372.014302969,day,snow,unpaved,stable,,
1645481372.047249079,day,snow,unpaved,stable,,
1645481372.081101894,day,snow,unpaved,stable,,
1645481372.113845110,day,snow,unpaved,stable,,
1645481372.147684097,day,snow,unpaved,stable,,
1645481372.180608988,day,snow,unpaved,stable,,
1645481372.214353085,day,snow,unpaved,stable,,
1645481372.247191906,day,snow,unpaved,stable,,
1645481372.281016111,day,snow,unpaved,stable,,
1645481372.313776970,day,snow,unpaved,stable,,
1645481372.347742081,day,snow,unpaved,stable,,
1645481372.380378008,day,snow,unpaved,stable,,
1645481372.414262056,day,snow,unpaved,stable,,
1645481372.447153091,day,snow,unpaved,stable,,
1645481372.481018066,day,snow,unpaved,stable,,
1645481372.513722897,day,snow,unpaved,stable,,
1645481372.547651052,day,snow,unpaved,stable,,
1645481372.580355883,day,snow,unpaved,stable,,
1645481372.614208937,day,snow,unpaved,stable,,
1645481372.647049904,day,snow,unpaved,stable,,
1645481372.680856943,day,snow,unpaved,stable,,
1645481372.713681936,day,snow,unpaved,stable,,
1645481372.747670889,day,snow,unpaved,stable,,
1645481372.780478954,day,snow,unpaved,stable,,
1645481372.814197063,day,snow,unpaved,stable,,
1645481372.847157001,day,snow,unpaved,stable,,
1645481372.880986929,day,snow,unpaved,stable,,
1645481372.913784027,day,snow,unpaved,stable,,
1645481372.947618008,day,snow,unpaved,stable,,
1645481372.980488062,day,snow,unpaved,stable,,
1645481373.014247894,day,snow,unpaved,stable,,
1645481373.047023058,day,snow,unpaved,stable,,
1645481373.080960989,day,snow,unpaved,stable,,
1645481373.113687992,day,snow,unpaved,stable,,
1645481373.147676945,day,snow,unpaved,stable,,
1645481373.180378914,day,snow,unpaved,stable,,
1645481373.214250088,day,snow,unpaved,stable,,
1645481373.247067928,day,snow,unpaved,stable,,
1645481373.281300068,day,snow,unpaved,stable,,
1645481373.313893080,day,snow,unpaved,stable,,
1645481373.347795963,day,snow,unpaved,stable,,
1645481373.380595922,day,snow,unpaved,stable,,
1645481373.414397001,day,snow,unpaved,stable,,
1645481373.447181940,day,snow,unpaved,stable,,
1645481373.481019974,day,snow,unpaved,stable,,
1645481373.513847113,day,snow,unpaved,stable,,
1645481373.547804117,day,snow,unpaved,stable,,
1645481373.580538988,day,snow,unpaved,stable,,
1645481373.614495039,day,snow,unpaved,stable,,
1645481373.647300959,day,snow,unpaved,stable,,
1645481373.681150913,day,snow,unpaved,stable,,
1645481373.714006901,day,snow,unpaved,stable,,
1645481373.747967958,day,snow,unpaved,stable,,
1645481373.780731916,day,snow,unpaved,stable,,
1645481373.814631939,day,snow,unpaved,stable,,
1645481373.847513914,day,snow,unpaved,stable,,
1645481373.881263971,day,snow,unpaved,stable,,
1645481373.914275885,day,snow,unpaved,stable,,
1645481373.948174000,day,snow,unpaved,stable,,
1645481373.980911016,day,snow,unpaved,stable,,
1645481374.014852047,day,snow,unpaved,stable,,
1645481374.047702074,day,snow,unpaved,stable,,
1645481374.081532955,day,snow,unpaved,stable,,
1645481374.114379883,day,snow,unpaved,stable,,
1645481374.148246050,day,snow,unpaved,stable,,
1645481374.181113005,day,snow,unpaved,stable,,
1645481374.214953899,day,snow,unpaved,stable,,
1645481374.247865915,day,snow,unpaved,stable,,
1645481374.281747103,day,snow,unpaved,stable,,
1645481374.314618111,day,snow,unpaved,stable,,
1645481374.348577976,day,snow,unpaved,stable,,
1645481374.381298065,day,snow,unpaved,stable,,
1645481374.415167093,day,snow,unpaved,stable,,
1645481374.448117018,day,snow,unpaved,stable,,
1645481374.481812000,day,snow,unpaved,stable,,
1645481374.514683962,day,snow,unpaved,stable,,
1645481374.548613071,day,snow,unpaved,stable,,
1645481374.581469059,day,snow,unpaved,stable,,
1645481374.615392923,day,snow,unpaved,stable,,
1645481374.648267984,day,snow,unpaved,stable,,
1645481374.682147980,day,snow,unpaved,stable,,
1645481374.715002060,day,snow,unpaved,stable,,
1645481374.748872995,day,snow,unpaved,stable,,
1645481374.781683922,day,snow,unpaved,stable,,
1645481374.815603971,day,snow,unpaved,stable,,
1645481374.848258972,day,snow,unpaved,stable,,
1645481374.882014036,day,snow,unpaved,stable,,
1645481374.914848089,day,snow,unpaved,stable,,
1645481374.948920012,day,snow,unpaved,stable,,
1645481374.981559038,day,snow,unpaved,stable,,
1645481375.015398026,day,snow,unpaved,stable,,
1645481375.048197031,day,snow,unpaved,stable,,
1645481375.082037926,day,snow,unpaved,stable,,
1645481375.114875078,day,snow,unpaved,stable,,
1645481375.148674011,day,snow,unpaved,stable,,
1645481375.181405067,day,snow,unpaved,stable,,
1645481375.215475082,day,snow,unpaved,stable,,
1645481375.248023987,day,snow,unpaved,stable,,
1645481375.281754971,day,snow,unpaved,stable,,
1645481375.314568996,day,snow,unpaved,stable,,
1645481375.348494053,day,snow,unpaved,stable,,
1645481375.381314039,day,snow,unpaved,stable,,
1645481375.415149927,day,snow,unpaved,stable,,
1645481375.447973967,day,snow,unpaved,stable,,
1645481375.481714010,day,snow,unpaved,stable,,
1645481375.514527082,day,snow,unpaved,stable,,
1645481375.548342943,day,snow,unpaved,stable,,
1645481375.581120968,day,snow,unpaved,stable,,
1645481375.614953041,day,snow,unpaved,stable,,
1645481375.647588015,day,snow,unpaved,stable,,
1645481375.681529999,day,snow,unpaved,stable,,
1645481375.714294910,day,snow,unpaved,stable,,
1645481375.748133898,day,snow,unpaved,stable,,
1645481375.781061888,day,snow,unpaved,stable,,
1645481375.814805031,day,snow,unpaved,stable,,
1645481375.847549915,day,snow,unpaved,stable,,
1645481375.881275892,day,snow,unpaved,stable,,
1645481375.914199114,day,snow,unpaved,stable,,
1645481375.948031902,day,snow,unpaved,stable,,
1645481375.980719090,day,snow,unpaved,stable,,
1645481376.014612913,day,snow,unpaved,stable,,
1645481376.047588110,day,snow,unpaved,stable,,
1645481376.081367970,day,snow,unpaved,stable,,
1645481376.114157915,day,snow,unpaved,stable,,
1645481376.148047924,day,snow,unpaved,stable,,
1645481376.180644989,day,snow,unpaved,stable,,
1645481376.214643955,day,snow,unpaved,stable,,
1645481376.247279882,day,snow,unpaved,stable,,
1645481376.281143904,day,snow,unpaved,stable,,
1645481376.313878059,day,snow,unpaved,stable,,
1645481376.347739935,day,snow,unpaved,stable,,
1645481376.380486012,day,snow,unpaved,stable,,
1645481376.414372921,day,snow,unpaved,stable,,
1645481376.447199106,day,snow,unpaved,stable,,
1645481376.480966091,day,snow,unpaved,stable,,
1645481376.513720036,day,snow,unpaved,stable,,
1645481376.547642946,day,snow,unpaved,stable,,
1645481376.580461979,day,snow,unpaved,stable,,
1645481376.614351988,day,snow,unpaved,stable,,
1645481376.647258043,day,snow,unpaved,stable,,
1645481376.681154013,day,snow,unpaved,stable,,
1645481376.713766098,day,snow,unpaved,stable,,
1645481376.747790098,day,snow,unpaved,stable,,
1645481376.780445099,day,snow,unpaved,stable,,
1645481376.814327955,day,snow,unpaved,stable,,
1645481376.847121954,day,snow,unpaved,stable,,
1645481376.880942106,day,snow,unpaved,stable,,
1645481376.913868904,day,snow,unpaved,stable,,
1645481376.947706938,day,snow,unpaved,stable,,
1645481376.980478048,day,snow,unpaved,stable,,
1645481377.014331102,day,snow,unpaved,stable,,
1645481377.047095060,day,snow,unpaved,stable,,
1645481377.081008911,day,snow,unpaved,stable,,
1645481377.113692999,day,snow,unpaved,stable,,
1645481377.147671938,day,snow,unpaved,stable,,
1645481377.180387020,day,snow,unpaved,stable,,
1645481377.214322090,day,snow,unpaved,stable,,
1645481377.247229099,day,snow,unpaved,stable,,
1645481377.280992985,day,snow,unpaved,stable,,
1645481377.313817978,day,snow,unpaved,stable,,
1645481377.347832918,day,snow,unpaved,stable,,
1645481377.380511045,day,snow,unpaved,stable,,
1645481377.414280891,day,snow,unpaved,stable,,
1645481377.447164059,day,snow,unpaved,stable,,
1645481377.480989933,day,snow,unpaved,stable,,
1645481377.513643980,day,snow,unpaved,stable,,
1645481377.547588110,day,snow,unpaved,stable,,
1645481377.580471039,day,snow,unpaved,stable,,
1645481377.614231110,day,snow,unpaved,stable,,
1645481377.647159100,day,snow,unpaved,stable,,
1645481377.680958986,day,snow,unpaved,stable,,
1645481377.713756084,day,snow,unpaved,stable,,
1645481377.747629881,day,snow,unpaved,stable,,
1645481377.780426025,day,snow,unpaved,stable,,
1645481377.814254999,day,snow,unpaved,stable,,
1645481377.847249031,day,snow,unpaved,stable,,
1645481377.880158901,day,snow,unpaved,stable,,
1645481377.913841963,day,snow,unpaved,stable,,
1645481377.947072983,day,snow,unpaved,stable,,
1645481377.981024981,day,snow,unpaved,stable,,
1645481378.013644934,day,snow,unpaved,stable,,
1645481378.047473907,day,snow,unpaved,stable,,
1645481378.080239058,day,snow,unpaved,stable,,
1645481378.114097118,day,snow,unpaved,stable,,
1645481378.146888971,day,snow,unpaved,stable,,
1645481378.180783987,day,snow,unpaved,stable,,
1645481378.213550091,day,snow,unpaved,stable,,
1645481378.247652054,day,snow,unpaved,stable,,
1645481378.280282021,day,snow,unpaved,stable,,
1645481378.314127922,day,snow,unpaved,stable,,
1645481378.346976995,day,snow,unpaved,stable,,
1645481378.380676985,day,snow,unpaved,stable,,
1645481378.413614988,day,snow,unpaved,stable,,
1645481378.447511911,day,snow,unpaved,stable,,
1645481378.480300903,day,snow,unpaved,stable,,
1645481378.514146090,day,snow,unpaved,stable,,
1645481378.547028065,day,snow,unpaved,stable,,
1645481378.580933094,day,snow,unpaved,stable,,
1645481378.613631964,day,snow,unpaved,stable,,
1645481378.647495985,day,snow,unpaved,stable,,
1645481378.680320978,day,snow,unpaved,stable,,
1645481378.714207888,day,snow,unpaved,stable,,
1645481378.747040033,day,snow,unpaved,stable,,
1645481378.780786991,day,snow,unpaved,stable,,
1645481378.813658953,day,snow,unpaved,stable,,
1645481378.847546101,day,snow,unpaved,stable,,
1645481378.880263090,day,snow,unpaved,stable,,
1645481378.914112091,day,snow,unpaved,stable,,
1645481378.946990013,day,snow,unpaved,stable,,
1645481378.980858088,day,snow,unpaved,stable,,
1645481379.013638020,day,snow,unpaved,stable,,
1645481379.047585011,day,snow,unpaved,stable,,
1645481379.080414057,day,snow,unpaved,stable,,
1645481379.114130974,day,snow,unpaved,stable,,
1645481379.146959066,day,snow,unpaved,stable,,
1645481379.181265116,day,snow,unpaved,stable,,
1645481379.213663101,day,snow,unpaved,stable,,
1645481379.247581005,day,snow,unpaved,stable,,
1645481379.280247927,day,snow,unpaved,stable,,
1645481379.314126015,day,snow,unpaved,stable,,
1645481379.347084999,day,snow,unpaved,stable,,
1645481379.380755901,day,snow,unpaved,stable,,
1645481379.413630962,day,snow,unpaved,stable,,
1645481379.447578907,day,snow,unpaved,stable,,
1645481379.480258942,day,snow,unpaved,stable,,
1645481379.514149904,day,snow,unpaved,stable,,
1645481379.547095060,day,snow,unpaved,stable,,
1645481379.580780029,day,snow,unpaved,stable,,
1645481379.613846064,day,snow,unpaved,stable,,
1645481379.647598982,day,snow,unpaved,stable,,
1645481379.680438042,day,snow,unpaved,stable,,
1645481379.714335918,day,snow,unpaved,stable,,
1645481379.747193098,day,snow,unpaved,stable,,
1645481379.780998945,day,snow,unpaved,stable,,
1645481379.813762903,day,snow,unpaved,stable,,
1645481379.847727060,day,snow,unpaved,stable,,
1645481379.880475998,day,snow,unpaved,stable,,
1645481379.914328098,day,snow,unpaved,stable,,
1645481379.947173119,day,snow,unpaved,stable,,
1645481379.981026888,day,snow,unpaved,stable,,
1645481380.013824940,day,snow,unpaved,stable,,
1645481380.047717094,day,snow,unpaved,stable,,
1645481380.080395937,day,snow,unpaved,stable,,
1645481380.114284039,day,snow,unpaved,stable,,
1645481380.147109032,day,snow,unpaved,stable,,
1645481380.181020975,day,snow,unpaved,stable,,
1645481380.213777065,day,snow,unpaved,stable,,
1645481380.247632027,day,snow,unpaved,stable,,
1645481380.280365944,day,snow,unpaved,stable,,
1645481380.314076900,day,snow,unpaved,stable,,
1645481380.346966982,day,snow,unpaved,stable,,
1645481380.380846024,day,snow,unpaved,stable,,
1645481380.413652897,day,snow,unpaved,stable,,
1645481380.447449923,day,snow,unpaved,stable,,
1645481380.480247974,day,snow,unpaved,stable,,
1645481380.514137030,day,snow,unpaved,stable,,
1645481380.547044992,day,snow,unpaved,stable,,
1645481380.580841064,day,snow,unpaved,stable,,
1645481380.613745928,day,snow,unpaved,stable,,
1645481380.647583008,day,snow,unpaved,stable,,
1645481380.680259943,day,snow,unpaved,stable,,
1645481380.714139938,day,snow,unpaved,stable,,
1645481380.747127056,day,snow,unpaved,stable,,
1645481380.781019926,day,snow,unpaved,stable,,
1645481380.813685894,day,snow,unpaved,stable,,
1645481380.847765923,day,snow,unpaved,stable,,
1645481380.880474091,day,snow,unpaved,stable,,
1645481380.914365053,day,snow,unpaved,stable,,
1645481380.947191000,day,snow,unpaved,stable,,
1645481380.980954885,day,snow,unpaved,stable,,
1645481381.013669968,day,snow,unpaved,stable,,
1645481381.047569036,day,snow,unpaved,stable,,
1645481381.080405951,day,snow,unpaved,stable,,
1645481381.114269018,day,snow,unpaved,stable,,
1645481381.147042990,day,snow,unpaved,stable,,
1645481381.181029081,day,snow,unpaved,stable,,
1645481381.213705063,day,snow,unpaved,stable,,
1645481381.247612000,day,snow,unpaved,stable,,
1645481381.280378103,day,snow,unpaved,stable,,
1645481381.314197063,day,snow,unpaved,stable,,
1645481381.347126007,day,snow,unpaved,stable,,
1645481381.380754948,day,snow,unpaved,stable,,
1645481381.413755894,day,snow,unpaved,stable,,
1645481381.447649002,day,snow,unpaved,stable,,
1645481381.480523109,day,snow,unpaved,stable,,
1645481381.514250994,day,snow,unpaved,stable,,
1645481381.547156096,day,snow,unpaved,stable,,
1645481381.581145048,day,snow,unpaved,stable,,
1645481381.613717079,day,snow,unpaved,stable,,
1645481381.647506952,day,snow,unpaved,stable,,
1645481381.680315018,day,snow,unpaved,stable,,
1645481381.714168072,day,snow,unpaved,stable,,
1645481381.747109890,day,snow,unpaved,stable,,
1645481381.780878067,day,snow,unpaved,stable,,
1645481381.813724995,day,snow,unpaved,stable,,
1645481381.847605944,day,snow,unpaved,stable,,
1645481381.880378008,day,snow,unpaved,stable,,
1645481381.914222002,day,snow,unpaved,stable,,
1645481381.947135925,day,snow,unpaved,stable,,
1645481381.980983019,day,snow,unpaved,stable,,
1645481382.013834953,day,snow,unpaved,stable,,
1645481382.047663927,day,snow,unpaved,stable,,
1645481382.080385923,day,snow,unpaved,stable,,
1645481382.114283085,day,snow,unpaved,stable,,
1645481382.147237062,day,snow,unpaved,stable,,
1645481382.180962086,day,snow,unpaved,stable,,
1645481382.213783979,day,snow,unpaved,stable,,
1645481382.247706890,day,snow,unpaved,stable,,
1645481382.280488968,day,snow,unpaved,stable,,
1645481382.314407110,day,snow,unpaved,stable,,
1645481382.347223043,day,snow,unpaved,stable,,
1645481382.380916119,day,snow,unpaved,stable,,
1645481382.413727045,day,snow,unpaved,stable,,
1645481382.447647095,day,snow,unpaved,stable,,
1645481382.480361938,day,snow,unpaved,stable,,
1645481382.514262915,day,snow,unpaved,stable,,
1645481382.547113895,day,snow,unpaved,stable,,
1645481382.580931902,day,snow,unpaved,stable,,
1645481382.613755941,day,snow,unpaved,stable,,
1645481382.647893906,day,snow,unpaved,stable,,
1645481382.680332899,day,snow,unpaved,stable,,
1645481382.714334965,day,snow,unpaved,stable,,
1645481382.747189999,day,snow,unpaved,stable,,
1645481382.781035900,day,snow,unpaved,stable,,
1645481382.813889027,day,snow,unpaved,stable,,
1645481382.847683907,day,snow,unpaved,stable,,
1645481382.880394936,day,snow,unpaved,stable,,
1645481382.914333105,day,snow,unpaved,stable,,
1645481382.947186947,day,snow,unpaved,stable,,
1645481382.980973005,day,snow,unpaved,stable,,
1645481383.013887882,day,snow,unpaved,stable,,
1645481383.047786951,day,snow,unpaved,stable,,
1645481383.080454111,day,snow,unpaved,stable,,
1645481383.114442110,day,snow,unpaved,stable,,
1645481383.147274971,day,snow,unpaved,stable,,
1645481383.181421995,day,snow,unpaved,stable,,
1645481383.213860989,day,snow,unpaved,stable,,
1645481383.247817039,day,snow,unpaved,stable,,
1645481383.280515909,day,snow,unpaved,stable,,
1645481383.314448118,day,snow,unpaved,stable,,
1645481383.347343922,day,snow,unpaved,stable,,
1645481383.381124020,day,snow,unpaved,stable,,
1645481383.413891077,day,snow,unpaved,stable,,
1645481383.447829008,day,snow,unpaved,stable,,
1645481383.480540037,day,snow,unpaved,stable,,
1645481383.514384985,day,snow,unpaved,stable,,
1645481383.547354937,day,snow,unpaved,stable,,
1645481383.581195116,day,snow,unpaved,stable,,
1645481383.613922119,day,snow,unpaved,stable,,
1645481383.647854090,day,snow,unpaved,stable,,
1645481383.680579901,day,snow,unpaved,stable,,
1645481383.714565992,day,snow,unpaved,stable,,
1645481383.747356892,day,snow,unpaved,stable,,
1645481383.781063080,day,snow,unpaved,stable,,
1645481383.813905001,day,snow,unpaved,stable,,
1645481383.847913027,day,snow,unpaved,stable,,
1645481383.880598068,day,snow,unpaved,stable,,
1645481383.914519072,day,snow,unpaved,stable,,
1645481383.947276115,day,snow,unpaved,stable,,
1645481383.981105089,day,snow,unpaved,stable,,
1645481384.014000893,day,snow,unpaved,stable,,
1645481384.047800064,day,snow,unpaved,stable,,
1645481384.080661058,day,snow,unpaved,stable,,
1645481384.114481926,day,snow,unpaved,stable,,
1645481384.147290945,day,snow,unpaved,stable,,
1645481384.181077003,day,snow,unpaved,stable,,
1645481384.213880062,day,snow,unpaved,stable,,
1645481384.248008966,day,snow,unpaved,stable,,
1645481384.280553102,day,snow,unpaved,stable,,
1645481384.314449072,day,snow,unpaved,stable,,
1645481384.347563028,day,snow,unpaved,stable,,
1645481384.381062984,day,snow,unpaved,stable,,
1645481384.413758993,day,snow,unpaved,stable,,
1645481384.447695971,day,snow,unpaved,stable,,
1645481384.480536938,day,snow,unpaved,stable,,
1645481384.514463902,day,snow,unpaved,stable,,
1645481384.547179937,day,snow,unpaved,stable,,
1645481384.580971956,day,snow,unpaved,stable,,
1645481384.613677979,day,snow,unpaved,stable,,
1645481384.647579908,day,snow,unpaved,stable,,
1645481384.680253983,day,snow,unpaved,stable,,
1645481384.714209080,day,snow,unpaved,stable,,
1645481384.747024059,day,snow,unpaved,stable,,
1645481384.780890942,day,snow,unpaved,stable,,
1645481384.813577890,day,snow,unpaved,stable,,
1645481384.847470045,day,snow,unpaved,stable,,
1645481384.880326033,day,snow,unpaved,stable,,
1645481384.914251089,day,snow,unpaved,stable,,
1645481384.946935892,day,snow,unpaved,stable,,
1645481384.980807066,day,snow,unpaved,stable,,
1645481385.013525009,day,snow,unpaved,stable,,
1645481385.047457933,day,snow,unpaved,stable,,
1645481385.080272913,day,snow,unpaved,stable,,
1645481385.114228010,day,snow,unpaved,stable,,
1645481385.147075891,day,snow,unpaved,stable,,
1645481385.180861950,day,snow,unpaved,stable,,
1645481385.213742971,day,snow,unpaved,stable,,
1645481385.247565031,day,snow,unpaved,stable,,
1645481385.280471087,day,snow,unpaved,stable,,
1645481385.314285994,day,snow,unpaved,stable,,
1645481385.347049952,day,snow,unpaved,stable,,
1645481385.380970001,day,snow,unpaved,stable,,
1645481385.413819075,day,snow,unpaved,stable,,
1645481385.447607040,day,snow,unpaved,stable,,
1645481385.480400085,day,snow,unpaved,stable,,
1645481385.514280081,day,snow,unpaved,stable,,
1645481385.547101021,day,snow,unpaved,stable,,
1645481385.580976009,day,snow,unpaved,stable,,
1645481385.613781929,day,snow,unpaved,stable,,
1645481385.647665977,day,snow,unpaved,stable,,
1645481385.680562019,day,snow,unpaved,stable,,
1645481385.714231014,day,snow,unpaved,stable,,
1645481385.747186899,day,snow,unpaved,stable,,
1645481385.780941010,day,snow,unpaved,stable,,
1645481385.813738108,day,snow,unpaved,stable,,
1645481385.847691059,day,snow,unpaved,stable,,
1645481385.880390882,day,snow,unpaved,stable,,
1645481385.914269924,day,snow,unpaved,stable,,
1645481385.947180986,day,snow,unpaved,stable,,
1645481385.980943918,day,snow,unpaved,stable,,
1645481386.013693094,day,snow,unpaved,stable,,
1645481386.047631979,day,snow,unpaved,stable,,
1645481386.080435038,day,snow,unpaved,stable,,
1645481386.114326000,day,snow,unpaved,stable,,
1645481386.147051096,day,snow,unpaved,stable,,
1645481386.180958986,day,snow,unpaved,stable,,
1645481386.213790894,day,snow,unpaved,stable,,
1645481386.247693062,day,snow,unpaved,stable,,
1645481386.280466080,day,snow,unpaved,stable,,
1645481386.314213991,day,snow,unpaved,stable,,
1645481386.347170115,day,snow,unpaved,stable,,
1645481386.380928040,day,snow,unpaved,stable,,
1645481386.413749933,day,snow,unpaved,stable,,
1645481386.447648048,day,snow,unpaved,stable,,
1645481386.480426073,day,snow,unpaved,stable,,
1645481386.514233112,day,snow,unpaved,stable,,
1645481386.547091007,day,snow,unpaved,stable,,
1645481386.580945015,day,snow,unpaved,stable,,
1645481386.613838911,day,snow,unpaved,stable,,
1645481386.647648096,day,snow,unpaved,stable,,
1645481386.680324078,day,snow,unpaved,stable,,
1645481386.714268923,day,snow,unpaved,stable,,
1645481386.747112989,day,snow,unpaved,stable,,
1645481386.780956030,day,snow,unpaved,stable,,
1645481386.813699007,day,snow,unpaved,stable,,
1645481386.847645044,day,snow,unpaved,stable,,
1645481386.880435944,day,snow,unpaved,stable,,
1645481386.914323092,day,snow,unpaved,stable,,
1645481386.947130919,day,snow,unpaved,stable,,
1645481386.981152058,day,snow,unpaved,stable,,
1645481387.013792992,day,snow,unpaved,stable,,
1645481387.047933102,day,snow,unpaved,stable,,
1645481387.080419064,day,snow,unpaved,stable,,
1645481387.114289999,day,snow,unpaved,stable,,
1645481387.147248030,day,snow,unpaved,stable,,
1645481387.181143045,day,snow,unpaved,stable,,
1645481387.213920116,day,snow,unpaved,stable,,
1645481387.247708082,day,snow,unpaved,stable,,
1645481387.280540943,day,snow,unpaved,stable,,
1645481387.314358950,day,snow,unpaved,stable,,
1645481387.347254038,day,snow,unpaved,stable,,
1645481387.381330967,day,snow,unpaved,stable,,
1645481387.413844109,day,snow,unpaved,stable,,
1645481387.447824955,day,snow,unpaved,stable,,
1645481387.480576992,day,snow,unpaved,stable,,
1645481387.514383078,day,snow,unpaved,stable,,
1645481387.547255993,day,snow,unpaved,stable,,
1645481387.581129074,day,snow,unpaved,stable,,
1645481387.613945007,day,snow,unpaved,stable,,
1645481387.647742987,day,snow,unpaved,stable,,
1645481387.680531979,day,snow,unpaved,stable,,
1645481387.714471102,day,snow,unpaved,stable,,
1645481387.747272968,day,snow,unpaved,stable,,
1645481387.781080008,day,snow,unpaved,stable,,
1645481387.813911915,day,snow,unpaved,stable,,
1645481387.847820997,day,snow,unpaved,stable,,
1645481387.880542040,day,snow,unpaved,stable,,
1645481387.914405107,day,snow,unpaved,stable,,
1645481387.947247028,day,snow,unpaved,stable,,
1645481387.981076002,day,snow,unpaved,stable,,
1645481388.013936996,day,snow,unpaved,stable,,
1645481388.047826052,day,snow,unpaved,stable,,
1645481388.080655098,day,snow,unpaved,stable,,
1645481388.114535093,day,snow,unpaved,stable,,
1645481388.147298098,day,snow,unpaved,stable,,
1645481388.181267977,day,snow,unpaved,stable,,
1645481388.214035988,day,snow,unpaved,stable,,
1645481388.247936010,day,snow,unpaved,stable,,
1645481388.280774117,day,snow,unpaved,stable,,
1645481388.314657927,day,snow,unpaved,stable,,
1645481388.347405910,day,snow,unpaved,stable,,
1645481388.381309986,day,snow,unpaved,stable,,
1645481388.414046049,day,snow,unpaved,stable,,
1645481388.447907925,day,snow,unpaved,stable,,
1645481388.480658054,day,snow,unpaved,stable,,
1645481388.514585018,day,snow,unpaved,stable,,
1645481388.547278881,day,snow,unpaved,stable,,
1645481388.581197023,day,snow,unpaved,stable,,
1645481388.613925934,day,snow,unpaved,stable,,
1645481388.647860050,day,snow,unpaved,stable,,
1645481388.680505991,day,snow,unpaved,stable,,
1645481388.714406013,day,snow,unpaved,stable,,
1645481388.747255087,day,snow,unpaved,stable,,
1645481388.781363010,day,snow,unpaved,stable,,
1645481388.813990116,day,snow,unpaved,stable,,
1645481388.847803116,day,snow,unpaved,stable,,
1645481388.880567074,day,snow,unpaved,stable,,
1645481388.914398909,day,snow,unpaved,stable,,
1645481388.947215080,day,snow,unpaved,stable,,
1645481388.981055975,day,snow,unpaved,stable,,
1645481389.013830900,day,snow,unpaved,stable,,
1645481389.047765017,day,snow,unpaved,stable,,
1645481389.080606937,day,snow,unpaved,stable,,
1645481389.114451885,day,snow,unpaved,stable,,
1645481389.147279024,day,snow,unpaved,stable,,
1645481389.180995941,day,snow,unpaved,stable,,
1645481389.213850021,day,snow,unpaved,stable,,
1645481389.247823954,day,snow,unpaved,stable,,
1645481389.280519009,day,snow,unpaved,stable,,
1645481389.314480066,day,snow,unpaved,stable,,
1645481389.347415924,day,snow,unpaved,stable,,
1645481389.381102085,day,snow,unpaved,stable,,
1645481389.413965940,day,snow,unpaved,stable,,
1645481389.448096037,day,snow,unpaved,stable,,
1645481389.480619907,day,snow,unpaved,stable,,
1645481389.514461994,day,snow,unpaved,stable,,
1645481389.547377110,day,snow,unpaved,stable,,
1645481389.581268072,day,snow,unpaved,stable,,
1645481389.614113092,day,snow,unpaved,stable,,
1645481389.647964001,day,snow,unpaved,stable,,
1645481389.680824041,day,snow,unpaved,stable,,
1645481389.714659929,day,snow,unpaved,stable,,
1645481389.747448921,day,snow,unpaved,stable,,
1645481389.781464100,day,snow,unpaved,stable,,
1645481389.814246893,day,snow,unpaved,stable,,
1645481389.848061085,day,snow,unpaved,stable,,
1645481389.880928993,day,snow,unpaved,stable,,
1645481389.914755106,day,snow,unpaved,stable,,
1645481389.947550058,day,snow,unpaved,stable,,
1645481389.981389046,day,snow,unpaved,stable,,
1645481390.014399052,day,snow,unpaved,stable,,
1645481390.048248053,day,snow,unpaved,stable,,
1645481390.081289053,day,snow,unpaved,stable,,
1645481390.115123987,day,snow,unpaved,stable,,
1645481390.147974968,day,snow,unpaved,stable,,
1645481390.181771994,day,snow,unpaved,stable,,
1645481390.214689016,day,snow,unpaved,stable,,
1645481390.248620987,day,snow,unpaved,stable,,
1645481390.281327009,day,snow,unpaved,stable,,
1645481390.315093040,day,snow,unpaved,stable,,
1645481390.348073959,day,snow,unpaved,stable,,
